run,agent,week,type,no_response,partial_week_record,primary_chars,primary_exact_duplicate,primary_near_duplicate,primary_max_prior_jaccard,reflection_chars,reflection_exact_duplicate,reflection_near_duplicate,reflection_max_prior_jaccard
Run 3,Aaron Whitfield,34,solo,0,0,545,0,0,0.074074,512,0,0,0.057592
Run 3,Aaron Whitfield,34,solo,0,0,589,0,0,0.718447,602,1,0,1.0
Run 3,Aaron Whitfield,34,solo,0,0,390,0,0,0.044776,538,0,0,0.069892
Run 3,Aaron Whitfield,34,solo,0,0,365,0,0,0.174312,597,0,0,0.052885
Run 3,Aaron Whitfield,34,solo,0,0,411,0,0,0.113636,551,0,0,0.066327
Run 3,Aaron Whitfield,35,solo,0,0,480,0,1,0.838384,528,0,1,0.941176
Run 3,Aaron Whitfield,35,solo,0,0,412,0,0,0.042857,553,0,0,0.053659
Run 3,Aaron Whitfield,35,solo,0,0,290,0,0,0.016,552,0,0,0.048128
Run 3,Aaron Whitfield,35,solo,0,0,357,0,0,0.070866,550,0,0,0.035294
Run 3,Aaron Whitfield,35,solo,0,0,480,1,0,1.0,528,1,0,1.0
Run 3,Aaron Whitfield,35,solo,0,0,430,0,0,0.034247,610,0,0,0.021097
Run 3,Aaron Whitfield,35,solo,0,0,354,0,0,0.119266,589,0,0,0.052083
Run 3,Aaron Whitfield,35,solo,0,0,292,0,0,0.014815,623,0,0,0.019139
Run 3,Aaron Whitfield,35,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,35,solo,0,0,482,0,1,0.886364,528,1,0,1.0
Run 3,Aaron Whitfield,35,solo,1,0,460,1,0,1.0,11,1,0,0.0
Run 3,Aaron Whitfield,35,solo,0,0,492,0,0,0.060811,559,0,0,0.053892
Run 3,Aaron Whitfield,35,solo,0,0,398,0,0,0.0625,540,0,0,0.022222
Run 3,Aaron Whitfield,35,solo,0,0,377,0,0,0.070866,615,0,0,0.05314
Run 3,Aaron Whitfield,35,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,35,solo,0,0,415,0,0,0.080292,561,0,0,0.016393
Run 3,Aaron Whitfield,35,solo,0,0,345,0,0,0.027778,483,0,0,0.04878
Run 3,Aaron Whitfield,35,solo,0,0,343,0,0,0.04,503,0,0,0.02765
Run 3,Aaron Whitfield,36,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,36,solo,0,0,591,0,1,0.816514,538,1,0,0.930693
Run 3,Aaron Whitfield,36,solo,0,0,480,0,1,0.886364,538,1,0,1.0
Run 3,Aaron Whitfield,36,solo,0,0,419,0,0,0.110092,535,0,0,0.024752
Run 3,Aaron Whitfield,36,solo,0,0,403,0,0,0.03252,600,0,0,0.053659
Run 3,Aaron Whitfield,36,solo,0,0,224,0,0,0.04878,519,0,0,0.043478
Run 3,Aaron Whitfield,36,solo,0,0,480,1,0,1.0,538,1,0,1.0
Run 3,Aaron Whitfield,36,solo,0,0,421,0,0,0.082278,586,0,0,0.031088
Run 3,Aaron Whitfield,36,solo,0,0,353,0,0,0.12605,546,0,0,0.036649
Run 3,Aaron Whitfield,36,solo,0,0,382,0,0,0.041096,465,0,0,0.028902
Run 3,Aaron Whitfield,36,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,36,solo,0,0,387,0,0,0.120968,683,0,0,0.038462
Run 3,Aaron Whitfield,36,solo,0,0,589,0,1,0.903846,600,0,1,0.916667
Run 3,Aaron Whitfield,36,solo,0,0,325,0,0,0.059829,560,0,0,0.057592
Run 3,Aaron Whitfield,36,solo,0,0,328,0,0,0.056911,641,0,0,0.050459
Run 3,Aaron Whitfield,36,solo,0,0,407,0,0,0.044025,518,0,0,0.1
Run 3,Aaron Whitfield,37,solo,0,0,480,1,0,1.0,537,0,1,0.903846
Run 3,Aaron Whitfield,37,solo,0,0,482,0,0,0.021739,725,0,0,0.018018
Run 3,Aaron Whitfield,37,solo,0,0,603,0,0,0.066176,599,0,0,0.020408
Run 3,Aaron Whitfield,37,solo,0,0,443,0,0,0.109489,599,0,0,0.054726
Run 3,Aaron Whitfield,37,solo,0,0,480,1,0,1.0,537,1,0,1.0
Run 3,Aaron Whitfield,37,solo,0,0,316,0,0,0.169811,602,0,0,0.043689
Run 3,Aaron Whitfield,37,solo,0,0,393,0,0,0.093458,626,0,0,0.105023
Run 3,Aaron Whitfield,37,solo,0,0,327,0,0,0.039683,652,0,0,0.024
Run 3,Aaron Whitfield,37,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,37,solo,0,0,482,0,1,0.886364,537,1,0,1.0
Run 3,Aaron Whitfield,37,solo,0,0,543,0,1,0.912088,537,1,0,1.0
Run 3,Aaron Whitfield,37,solo,0,0,405,0,0,0.056452,542,0,0,0.023392
Run 3,Aaron Whitfield,37,solo,0,0,414,0,0,0.138889,624,0,0,0.065
Run 3,Aaron Whitfield,37,solo,0,0,470,0,0,0.087591,580,0,0,0.095745
Run 3,Aaron Whitfield,37,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,37,solo,0,0,445,0,0,0.034722,521,0,0,0.025907
Run 3,Aaron Whitfield,37,solo,0,0,346,0,0,0.107843,654,0,0,0.066327
Run 3,Aaron Whitfield,37,solo,0,0,196,0,0,0.01087,472,0,0,0.021739
Run 3,Aaron Whitfield,38,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,38,solo,0,0,482,1,0,1.0,550,0,1,0.894231
Run 3,Aaron Whitfield,38,solo,0,0,480,1,0,1.0,550,1,0,1.0
Run 3,Aaron Whitfield,38,solo,0,0,361,0,0,0.030769,495,0,0,0.043716
Run 3,Aaron Whitfield,38,solo,0,0,346,0,0,0.145631,554,0,0,0.04
Run 3,Aaron Whitfield,38,solo,0,0,291,0,0,0.079646,499,0,0,0.039106
Run 3,Aaron Whitfield,38,solo,0,0,480,1,0,1.0,550,1,0,1.0
Run 3,Aaron Whitfield,38,solo,0,0,460,0,0,0.045455,517,0,0,0.04712
Run 3,Aaron Whitfield,38,solo,0,0,416,0,0,0.036036,580,0,0,0.1
Run 3,Aaron Whitfield,38,solo,0,0,278,0,0,0.016807,594,0,0,0.019048
Run 3,Aaron Whitfield,38,solo,1,0,480,1,0,1.0,11,1,0,0.0
Run 3,Aaron Whitfield,38,solo,0,0,297,0,0,0.068182,547,0,0,0.064171
Run 3,Aaron Whitfield,38,solo,0,0,436,0,0,0.12844,557,0,0,0.07772
Run 3,Aaron Whitfield,38,solo,0,0,372,0,0,0.07438,599,0,0,0.059701
Run 3,Aaron Whitfield,38,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,38,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,39,joint,0,0,383,0,0,0.0,587,0,0,0.016667
Run 3,Aaron Whitfield,39,solo,0,0,608,0,0,0.768519,554,0,1,0.914286
Run 3,Aaron Whitfield,39,solo,0,0,448,0,0,0.639175,554,1,0,1.0
Run 3,Aaron Whitfield,39,solo,0,0,278,0,0,0.128713,640,0,0,0.040724
Run 3,Aaron Whitfield,39,solo,0,0,434,0,0,0.114286,669,0,0,0.039823
Run 3,Aaron Whitfield,39,solo,0,0,268,0,0,0.068966,542,0,0,0.023364
Run 3,Aaron Whitfield,39,solo,0,0,480,1,0,1.0,554,1,0,1.0
Run 3,Aaron Whitfield,39,solo,0,0,426,0,0,0.06338,640,0,0,0.030769
Run 3,Aaron Whitfield,39,solo,0,0,316,0,0,0.085714,604,0,0,0.059908
Run 3,Aaron Whitfield,39,solo,0,0,241,0,0,0.0,529,0,0,0.036842
Run 3,Aaron Whitfield,39,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,39,solo,0,0,240,0,0,0.035088,571,0,0,0.044335
Run 3,Aaron Whitfield,39,solo,0,0,685,0,0,0.648438,554,1,0,1.0
Run 3,Aaron Whitfield,39,solo,0,0,432,0,0,0.067114,714,0,0,0.053333
Run 3,Aaron Whitfield,39,solo,0,0,430,0,0,0.076271,614,0,0,0.036458
Run 3,Aaron Whitfield,39,solo,0,0,375,0,0,0.105263,698,0,0,0.054795
Run 3,Aaron Whitfield,40,joint,0,0,437,0,0,0.008403,550,0,0,0.059524
Run 3,Aaron Whitfield,40,solo,0,0,363,0,0,0.506329,563,0,0,0.691667
Run 3,Aaron Whitfield,40,solo,0,0,652,0,0,0.790323,767,0,0,0.682759
Run 3,Aaron Whitfield,40,solo,0,0,341,0,0,0.064815,585,0,0,0.039801
Run 3,Aaron Whitfield,40,solo,0,0,431,0,0,0.119048,587,0,0,0.028708
Run 3,Aaron Whitfield,40,solo,0,0,422,0,0,0.092857,699,0,0,0.033333
Run 3,Aaron Whitfield,40,solo,0,0,550,0,1,0.846939,667,0,1,0.818182
Run 3,Aaron Whitfield,40,solo,0,0,468,0,0,0.030769,659,0,0,0.045267
Run 3,Aaron Whitfield,40,solo,0,0,402,0,0,0.064815,660,0,0,0.030837
Run 3,Aaron Whitfield,40,solo,0,0,385,0,0,0.064815,672,0,0,0.0199
Run 3,Aaron Whitfield,40,solo,0,0,554,0,1,0.902913,628,0,1,0.853448
Run 3,Aaron Whitfield,40,solo,0,0,354,0,0,0.032258,582,0,0,0.039216
Run 3,Aaron Whitfield,40,solo,0,0,441,0,0,0.054264,537,0,0,0.067358
Run 3,Aaron Whitfield,40,solo,0,0,345,0,0,0.028846,452,0,0,0.03125
Run 3,Aaron Whitfield,40,solo,1,0,480,1,0,1.0,11,1,0,0.0
Run 3,Aaron Whitfield,40,solo,0,0,452,0,0,0.07377,578,0,0,0.025641
Run 3,Aaron Whitfield,40,solo,0,0,400,0,0,0.1,471,0,0,0.048193
Run 3,Aaron Whitfield,40,solo,0,0,283,0,0,0.241379,606,0,0,0.064356
Run 3,Aaron Whitfield,41,solo,0,0,351,0,0,0.794872,560,0,1,0.869159
Run 3,Aaron Whitfield,41,solo,0,0,329,0,0,0.180328,569,0,0,0.019231
Run 3,Aaron Whitfield,41,solo,0,0,296,0,0,0.0625,739,0,0,0.016529
Run 3,Aaron Whitfield,41,solo,0,0,361,0,0,0.063492,507,0,0,0.038674
Run 3,Aaron Whitfield,41,solo,0,0,480,1,0,1.0,560,1,0,1.0
Run 3,Aaron Whitfield,41,solo,0,0,392,0,0,0.037313,602,0,0,0.053191
Run 3,Aaron Whitfield,41,solo,0,0,401,0,0,0.023438,589,0,0,0.024038
Run 3,Aaron Whitfield,41,solo,0,0,316,0,0,0.03,585,0,0,0.018957
Run 3,Aaron Whitfield,41,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,41,solo,0,0,482,1,0,1.0,560,1,0,1.0
Run 3,Aaron Whitfield,41,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,41,solo,0,0,335,0,0,0.029197,485,0,0,0.033149
Run 3,Aaron Whitfield,41,solo,0,0,428,0,0,0.15,588,0,0,0.033019
Run 3,Aaron Whitfield,41,solo,0,0,351,0,0,0.062937,499,0,0,0.027624
Run 3,Aaron Whitfield,41,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,41,solo,0,0,429,0,0,0.054795,564,0,0,0.025381
Run 3,Aaron Whitfield,41,solo,0,0,382,0,0,0.111111,653,0,0,0.048077
Run 3,Aaron Whitfield,41,solo,0,0,542,0,0,0.072993,738,0,0,0.018018
Run 3,Aaron Whitfield,42,solo,0,0,480,1,0,1.0,539,0,1,0.951456
Run 3,Aaron Whitfield,42,solo,0,0,310,0,0,0.084615,583,0,0,0.010526
Run 3,Aaron Whitfield,42,solo,0,0,477,0,0,0.066667,773,0,0,0.038298
Run 3,Aaron Whitfield,42,solo,0,0,396,0,0,0.017857,606,0,0,0.022422
Run 3,Aaron Whitfield,42,solo,0,0,480,1,0,1.0,539,1,0,1.0
Run 3,Aaron Whitfield,42,solo,0,0,327,0,0,0.042373,631,0,0,0.020408
Run 3,Aaron Whitfield,42,solo,0,0,429,0,0,0.065574,595,0,0,0.038835
Run 3,Aaron Whitfield,42,solo,0,0,403,0,0,0.060345,654,0,0,0.053398
Run 3,Aaron Whitfield,42,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,42,solo,0,0,595,0,0,0.70297,539,1,0,1.0
Run 3,Aaron Whitfield,42,solo,0,0,584,0,1,0.9,539,1,0,1.0
Run 3,Aaron Whitfield,42,solo,0,0,362,0,0,0.101695,578,0,0,0.037838
Run 3,Aaron Whitfield,42,solo,0,0,452,0,0,0.072,637,0,0,0.024038
Run 3,Aaron Whitfield,42,solo,0,0,408,0,0,0.11811,687,0,0,0.028436
Run 3,Aaron Whitfield,42,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,42,solo,0,0,347,0,0,0.054688,561,0,0,0.020725
Run 3,Aaron Whitfield,42,solo,0,0,273,0,0,0.12,435,0,0,0.016129
Run 3,Aaron Whitfield,42,solo,0,0,285,0,0,0.333333,498,0,0,0.051429
Run 3,Aaron Whitfield,43,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,43,solo,0,0,450,0,1,0.876543,548,1,0,0.904762
Run 3,Aaron Whitfield,43,solo,0,0,495,0,1,0.926829,585,0,1,0.95283
Run 3,Aaron Whitfield,43,solo,0,0,393,0,0,0.020134,601,0,0,0.057522
Run 3,Aaron Whitfield,43,solo,0,0,366,0,0,0.055556,723,0,0,0.031963
Run 3,Aaron Whitfield,43,solo,0,0,356,0,0,0.070866,779,0,0,0.037736
Run 3,Aaron Whitfield,43,solo,0,0,485,0,1,0.940476,585,1,0,1.0
Run 3,Aaron Whitfield,43,solo,0,0,350,0,0,0.083333,553,0,0,0.040724
Run 3,Aaron Whitfield,43,solo,0,0,373,0,0,0.105263,606,0,0,0.035897
Run 3,Aaron Whitfield,43,solo,0,0,406,0,0,0.015748,628,0,0,0.015306
Run 3,Aaron Whitfield,43,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,43,solo,0,0,278,0,0,0.048,589,0,0,0.033816
Run 3,Aaron Whitfield,43,solo,0,0,355,0,0,0.068966,529,0,0,0.05
Run 3,Aaron Whitfield,43,solo,0,0,327,0,0,0.038462,471,0,0,0.024242
Run 3,Aaron Whitfield,43,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,43,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,44,solo,0,0,495,1,0,1.0,554,1,0,1.0
Run 3,Aaron Whitfield,44,solo,0,0,371,0,0,0.132653,596,0,0,0.035897
Run 3,Aaron Whitfield,44,solo,0,0,391,0,0,0.081818,483,0,0,0.023669
Run 3,Aaron Whitfield,44,solo,0,0,285,0,0,0.021053,608,0,0,0.028986
Run 3,Aaron Whitfield,44,solo,0,0,367,0,0,0.163636,596,0,0,0.187166
Run 3,Aaron Whitfield,44,solo,0,0,396,0,0,0.023622,590,0,0,0.043956
Run 3,Aaron Whitfield,44,solo,0,0,438,0,0,0.081301,565,0,0,0.036269
Run 3,Aaron Whitfield,44,solo,0,0,504,0,0,0.054795,722,0,0,0.033493
Run 3,Aaron Whitfield,44,solo,0,0,498,0,0,0.264463,607,0,0,0.779661
Run 3,Aaron Whitfield,44,solo,0,0,500,0,0,0.049645,611,0,0,0.018957
Run 3,Aaron Whitfield,44,solo,0,0,437,0,0,0.059259,550,0,0,0.035533
Run 3,Aaron Whitfield,44,solo,0,0,360,0,0,0.033898,582,0,0,0.018519
Run 3,Aaron Whitfield,44,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,44,solo,0,0,314,0,0,0.731343,821,0,0,0.43038
Run 3,Aaron Whitfield,44,solo,0,0,448,1,0,1.0,554,1,0,1.0
Run 3,Aaron Whitfield,44,solo,0,0,366,0,0,0.11,667,0,0,0.028708
Run 3,Aaron Whitfield,44,solo,0,0,352,0,0,0.066667,493,0,0,0.035556
Run 3,Aaron Whitfield,44,solo,0,0,327,0,0,0.133858,642,0,0,0.039409
Run 3,Aaron Whitfield,45,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,45,solo,0,0,497,0,1,0.926829,563,0,1,0.846847
Run 3,Aaron Whitfield,45,solo,0,0,495,1,0,1.0,563,1,0,1.0
Run 3,Aaron Whitfield,45,solo,0,0,335,0,0,0.089109,577,0,0,0.113514
Run 3,Aaron Whitfield,45,solo,0,0,360,0,0,0.145631,581,0,0,0.066667
Run 3,Aaron Whitfield,45,solo,0,0,338,0,0,0.068627,563,0,0,0.026178
Run 3,Aaron Whitfield,45,solo,0,0,495,1,0,1.0,600,0,1,0.954128
Run 3,Aaron Whitfield,45,solo,0,0,294,0,0,0.078431,556,0,0,0.03125
Run 3,Aaron Whitfield,45,solo,0,0,344,0,0,0.068376,867,0,0,0.027451
Run 3,Aaron Whitfield,45,solo,0,0,378,0,0,0.104762,567,0,0,0.049505
Run 3,Aaron Whitfield,45,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,45,solo,0,0,237,0,0,0.052083,529,0,0,0.038462
Run 3,Aaron Whitfield,45,solo,0,0,457,0,0,0.028846,620,0,0,0.020833
Run 3,Aaron Whitfield,45,solo,0,0,319,0,0,0.035088,644,0,0,0.049261
Run 3,Aaron Whitfield,45,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,45,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,46,solo,0,0,495,1,0,1.0,570,0,1,0.87156
Run 3,Aaron Whitfield,46,solo,0,0,405,0,0,0.064516,561,0,0,0.05291
Run 3,Aaron Whitfield,46,solo,0,0,340,0,0,0.053097,583,0,0,0.016484
Run 3,Aaron Whitfield,46,solo,0,0,400,0,0,0.059322,567,0,0,0.058824
Run 3,Aaron Whitfield,46,solo,0,0,495,1,0,1.0,570,1,0,1.0
Run 3,Aaron Whitfield,46,solo,0,0,448,0,0,0.063492,599,0,0,0.02439
Run 3,Aaron Whitfield,46,solo,0,0,456,0,0,0.065217,558,0,0,0.026042
Run 3,Aaron Whitfield,46,solo,0,0,278,0,0,0.233766,606,0,0,0.046154
Run 3,Aaron Whitfield,46,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,46,solo,0,0,511,0,1,0.876404,570,1,0,1.0
Run 3,Aaron Whitfield,46,solo,0,0,448,1,0,1.0,570,1,0,1.0
Run 3,Aaron Whitfield,46,solo,0,0,318,0,0,0.073684,531,0,0,0.048077
Run 3,Aaron Whitfield,46,solo,0,0,316,0,0,0.093458,594,0,0,0.072539
Run 3,Aaron Whitfield,46,solo,0,0,357,0,0,0.028302,752,0,0,0.017621
Run 3,Aaron Whitfield,46,solo,0,0,495,1,0,1.0,570,1,0,1.0
Run 3,Aaron Whitfield,46,solo,0,0,383,0,0,0.050725,519,0,0,0.034483
Run 3,Aaron Whitfield,46,solo,0,0,529,0,0,0.112676,535,0,0,0.091398
Run 3,Aaron Whitfield,46,solo,0,0,556,0,0,0.094891,561,0,0,0.070352
Run 3,Aaron Whitfield,47,solo,0,0,495,1,0,1.0,744,0,0,0.643357
Run 3,Aaron Whitfield,47,solo,0,0,280,0,0,0.081818,675,0,0,0.046729
Run 3,Aaron Whitfield,47,solo,0,0,394,0,0,0.056,538,0,0,0.026455
Run 3,Aaron Whitfield,47,solo,0,0,407,0,0,0.09009,610,0,0,0.050505
Run 3,Aaron Whitfield,47,solo,0,0,495,1,0,1.0,744,1,0,1.0
Run 3,Aaron Whitfield,47,solo,0,0,277,0,0,0.05102,572,0,0,0.025126
Run 3,Aaron Whitfield,47,solo,0,0,384,0,0,0.102564,615,0,0,0.047368
Run 3,Aaron Whitfield,47,solo,0,0,266,0,0,0.025862,533,0,0,0.024845
Run 3,Aaron Whitfield,47,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,47,solo,0,0,404,0,1,0.90625,561,0,1,0.91
Run 3,Aaron Whitfield,47,solo,1,0,495,1,0,1.0,11,1,0,0.0
Run 3,Aaron Whitfield,47,solo,0,0,361,0,0,0.087302,689,0,0,0.03211
Run 3,Aaron Whitfield,47,solo,0,0,444,0,0,0.156863,500,0,0,0.038674
Run 3,Aaron Whitfield,47,solo,0,0,348,0,0,0.046154,734,0,0,0.029289
Run 3,Aaron Whitfield,47,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,47,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,48,solo,0,0,495,1,0,1.0,606,0,0,0.773109
Run 3,Aaron Whitfield,48,solo,0,0,299,0,0,0.151163,597,0,0,0.04186
Run 3,Aaron Whitfield,48,solo,0,0,463,0,0,0.098485,723,0,0,0.046296
Run 3,Aaron Whitfield,48,solo,0,0,351,0,0,0.093023,549,0,0,0.052083
Run 3,Aaron Whitfield,48,solo,0,0,448,1,0,1.0,606,1,0,1.0
Run 3,Aaron Whitfield,48,solo,0,0,442,0,0,0.077519,635,0,0,0.014019
Run 3,Aaron Whitfield,48,solo,0,0,348,0,0,0.101852,496,0,0,0.02139
Run 3,Aaron Whitfield,48,solo,0,0,434,0,0,0.044304,602,0,0,0.021008
Run 3,Aaron Whitfield,48,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,48,solo,0,0,372,0,0,0.417476,606,1,0,1.0
Run 3,Aaron Whitfield,48,solo,0,0,448,1,0,1.0,606,1,0,1.0
Run 3,Aaron Whitfield,48,solo,0,0,296,0,0,0.034884,634,0,0,0.023474
Run 3,Aaron Whitfield,48,solo,0,0,363,0,0,0.081081,673,0,0,0.061798
Run 3,Aaron Whitfield,48,solo,0,0,416,0,0,0.040984,550,0,0,0.020202
Run 3,Aaron Whitfield,48,solo,0,0,495,1,0,1.0,606,1,0,1.0
Run 3,Aaron Whitfield,48,solo,0,0,432,0,0,0.080882,562,0,0,0.030151
Run 3,Aaron Whitfield,48,solo,0,0,451,0,0,0.10687,648,0,0,0.057143
Run 3,Aaron Whitfield,48,solo,0,0,420,0,0,0.064815,638,0,0,0.057971
Run 3,Aaron Whitfield,49,solo,0,0,495,1,0,1.0,549,0,1,0.942308
Run 3,Aaron Whitfield,49,solo,0,0,317,0,0,0.152174,628,0,0,0.051724
Run 3,Aaron Whitfield,49,solo,0,0,400,0,0,0.057851,604,0,0,0.12766
Run 3,Aaron Whitfield,49,solo,0,0,304,0,0,0.01626,751,0,0,0.02193
Run 3,Aaron Whitfield,49,solo,0,0,495,1,0,1.0,596,0,1,0.943925
Run 3,Aaron Whitfield,49,solo,0,0,601,0,0,0.051948,787,0,0,0.024691
Run 3,Aaron Whitfield,49,solo,0,0,465,0,0,0.08,870,0,0,0.045455
Run 3,Aaron Whitfield,49,solo,0,0,373,0,0,0.043103,511,0,0,0.011494
Run 3,Aaron Whitfield,49,solo,0,0,448,1,0,1.0,596,1,0,1.0
Run 3,Aaron Whitfield,49,solo,0,0,455,0,0,0.015748,742,0,0,0.025641
Run 3,Aaron Whitfield,49,solo,0,0,252,0,0,0.123596,489,0,0,0.04
Run 3,Aaron Whitfield,49,solo,0,0,272,0,0,0.069767,591,0,0,0.038647
Run 3,Aaron Whitfield,49,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,49,solo,0,0,477,0,0,0.068493,651,0,0,0.029557
Run 3,Aaron Whitfield,49,solo,0,0,429,0,0,0.016393,748,0,0,0.022321
Run 3,Aaron Whitfield,49,solo,0,0,402,0,0,0.072581,693,0,0,0.013158
Run 3,Aaron Whitfield,49,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,49,solo,0,0,353,0,0,0.075269,411,0,0,0.017857
Run 3,Aaron Whitfield,49,solo,0,0,405,0,0,0.0625,457,0,0,0.028571
Run 3,Aaron Whitfield,49,solo,0,0,257,0,0,0.058824,976,0,0,0.026515
Run 3,Aaron Whitfield,50,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,50,solo,0,0,497,1,0,1.0,562,0,1,0.853211
Run 3,Aaron Whitfield,50,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,50,solo,0,0,450,1,0,1.0,562,1,0,1.0
Run 3,Aaron Whitfield,50,solo,0,0,495,1,0,1.0,562,1,0,1.0
Run 3,Aaron Whitfield,50,solo,0,0,427,0,0,0.059322,663,0,0,0.040698
Run 3,Aaron Whitfield,50,solo,0,0,316,0,0,0.036036,759,0,0,0.034335
Run 3,Aaron Whitfield,50,solo,0,0,354,0,0,0.080357,618,0,0,0.069307
Run 3,Aaron Whitfield,50,solo,0,0,495,1,0,1.0,562,1,0,1.0
Run 3,Aaron Whitfield,50,solo,0,0,330,0,0,0.214286,764,0,0,0.057143
Run 3,Aaron Whitfield,50,solo,0,0,300,0,0,0.205882,537,0,0,0.025126
Run 3,Aaron Whitfield,50,solo,0,0,362,0,0,0.090909,558,0,0,0.082353
Run 3,Aaron Whitfield,50,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 3,Aaron Whitfield,50,solo,0,0,429,0,0,0.070866,520,0,0,0.078947
Run 3,Aaron Whitfield,50,solo,0,0,389,0,0,0.159664,572,0,0,0.080645
Run 3,Aaron Whitfield,50,solo,0,0,256,0,0,0.043103,548,0,0,0.014706
Run 3,Aaron Whitfield,51,joint,1,1,11,1,0,0.0,0,0,0,0.0
Run 3,Aaron Whitfield,51,solo,0,1,450,1,0,1.0,550,1,0,0.87156
Run 3,Adrian Morales,1,solo,0,0,481,0,0,0.0,547,0,0,0.0
Run 3,Adrian Morales,1,solo,0,0,265,0,0,0.0,573,0,0,0.004762
Run 3,Adrian Morales,1,solo,0,0,497,0,0,0.0,682,0,0,0.0
Run 3,Adrian Morales,1,solo,0,0,362,0,0,0.0,621,0,0,0.004525
Run 3,Adrian Morales,1,joint,0,0,475,0,0,0.0,616,0,0,0.0
Run 3,Adrian Morales,1,solo,0,0,483,0,0,0.010929,670,0,0,0.012876
Run 3,Adrian Morales,1,solo,0,0,473,0,0,0.020548,589,0,0,0.004785
Run 3,Adrian Morales,1,solo,0,0,314,0,0,0.014599,609,0,0,0.028571
Run 3,Adrian Morales,1,solo,0,0,398,0,0,0.0,527,0,0,0.014851
Run 3,Adrian Morales,1,solo,0,0,430,0,0,0.008547,731,0,0,0.004386
Run 3,Adrian Morales,1,solo,0,0,288,0,0,0.0,815,0,0,0.049383
Run 3,Adrian Morales,1,solo,0,0,284,0,0,0.036232,525,0,0,0.005102
Run 3,Adrian Morales,1,solo,0,0,423,0,0,0.030769,544,0,0,0.010753
Run 3,Adrian Morales,1,solo,0,0,303,0,0,0.029703,558,0,0,0.009852
Run 3,Adrian Morales,1,joint,0,0,509,0,0,0.0,570,0,0,0.0
Run 3,Adrian Morales,1,solo,0,0,549,0,0,0.0,563,0,0,0.00813
Run 3,Adrian Morales,2,solo,0,0,327,0,0,0.5,800,0,0,0.403941
Run 3,Adrian Morales,2,solo,0,0,435,0,0,0.031008,388,0,0,0.019355
Run 3,Adrian Morales,2,solo,0,0,362,0,0,0.055556,572,0,0,0.009569
Run 3,Adrian Morales,2,solo,0,0,322,0,0,0.0,588,0,0,0.01581
Run 3,Adrian Morales,2,joint,0,0,365,0,0,0.0,630,0,0,0.014851
Run 3,Adrian Morales,2,solo,0,0,444,0,0,0.095238,800,1,0,1.0
Run 3,Adrian Morales,2,solo,0,0,496,0,1,0.808511,775,0,0,0.091241
Run 3,Adrian Morales,2,solo,0,0,301,0,0,0.01,571,0,0,0.014778
